Airfoil_Name,Camber,Camber_Location,Thickness,Thickness_Location,Reynolds_Number,Alpha,Cl,Cd,L_over_D
usa27m2,0.049752,0.4,0.132896,0.3,500000,7.0,1.1707,0.0136,86.08088235294119
amsoil1,0.020791,0.42,0.11624,0.39,500000,3.5,0.6318,0.00734,86.07629427792915
goe06k,0.030739,0.5,0.075,0.5,500000,3.5,0.7698,0.00895,86.01117318435755
hq158,0.014717,0.5,0.079581,0.325,500000,3.0,0.5418,0.0063,85.99999999999999
mh46,0.018538,0.355,0.113488,0.272,500000,6.0,0.732,0.00852,85.91549295774648
e221,0.01856,0.32,0.093834,0.281,500000,5.5,0.7698,0.00896,85.91517857142858
goe382,0.058221,0.389,0.200742,0.303,500000,4.5,1.0685,0.01245,85.82329317269077
goe384,0.066246,0.393,0.195798,0.302,500000,2.0,0.9281,0.01083,85.6971375807941
m11,0.018459,0.3,0.081501,0.3,500000,4.0,0.6667,0.00779,85.58408215661103
e543,0.01877,0.303,0.172409,0.407,500000,7.5,1.0089,0.01179,85.57251908396945
tsagi_r3a,0.031677,0.241,0.120896,0.231,500000,10.0,1.3536,0.01582,85.56257901390644
s8055,0.020773,0.411,0.120016,0.343,500000,4.5,0.7418,0.00867,85.55940023068051
rae102,-0.0,0.016,0.099994,0.36,500000,8.0,0.7983,0.00934,85.4710920770878
goe769,0.045579,0.3,0.138231,0.2,500000,6.0,1.0864,0.01272,85.40880503144655
n64215,0.010362,0.55,0.149685,0.351,500000,5.5,0.7913,0.00928,85.26939655172414
naca642215,0.010362,0.55,0.149685,0.351,500000,5.5,0.7913,0.00928,85.26939655172414
goe711,0.06045,0.3,0.148494,0.3,500000,4.5,1.1192,0.01313,85.23990860624524
naca654221,0.00996,0.55,0.209992,0.401,500000,7.0,0.9359,0.01098,85.2367941712204
s3016,0.020942,0.383,0.095216,0.289,500000,4.0,0.6629,0.00778,85.2056555269923
naca653218,0.010208,0.55,0.179993,0.401,500000,6.0,0.8384,0.00984,85.20325203252033
ag37,0.021839,0.354,0.077419,0.263,500000,3.5,0.7634,0.00896,85.20089285714286
goe368,0.037324,0.3,0.077147,0.149,500000,5.0,0.8903,0.01045,85.19617224880383
goe683,0.028727,0.3,0.199002,0.3,500000,7.5,1.2838,0.01507,85.18911745189118
goe264,0.056131,0.3,0.064343,0.202,500000,2.5,0.8624,0.01013,85.13326752221126
e540,0.016222,0.355,0.168814,0.45,500000,6.5,0.9326,0.01098,84.93624772313296
e1230,0.036156,0.266,0.174577,0.296,500000,8.5,1.2532,0.01476,84.90514905149051
n63215,0.010377,0.55,0.150022,0.349,500000,5.5,0.7971,0.00939,84.88817891373802
e330,0.02181,0.185,0.1104,0.306,500000,8.0,1.049,0.01237,84.80194017784963
defcnd3,0.021617,0.286,0.114846,0.286,500000,7.5,1.0685,0.0126,84.8015873015873
naca64a210,0.012985,0.55,0.099915,0.399,500000,3.5,0.5885,0.00694,84.79827089337176
mh30,0.017504,0.441,0.078449,0.297,500000,3.0,0.5509,0.0065,84.75384615384615
m685,0.019397,0.3,0.102086,0.3,500000,4.5,0.7741,0.00915,84.60109289617486
naca001264a08cli0.2,0.016601,0.301,0.109641,0.401,500000,3.0,0.6852,0.0081,84.5925925925926
usa34,0.071156,0.402,0.180632,0.293,500000,4.5,1.1671,0.0138,84.57246376811595
goe802a,0.058953,0.4,0.098006,0.3,500000,3.5,1.0378,0.01229,84.4426362896664
usa40b,0.038081,0.4,0.136322,0.2,500000,8.0,1.3195,0.01563,84.42098528470888
mh81,0.035163,0.225,0.129972,0.225,500000,9.5,1.2541,0.01486,84.39434724091521
goe510,0.058593,0.397,0.137442,0.2,500000,5.5,1.0841,0.01288,84.1692546583851
m26,0.081306,0.3,0.082997,0.4,500000,1.0,0.5555,0.0066,84.16666666666667
e1212,0.032155,0.364,0.177277,0.22,500000,7.5,1.1453,0.01361,84.1513592946363
oaf117,0.020019,0.469,0.114679,0.232,500000,6.0,0.9559,0.01136,84.14612676056338
b737c,0.014043,0.204,0.100001,0.399,500000,4.0,0.6268,0.00745,84.13422818791946
hq159b,0.014518,0.5,0.089521,0.371,500000,3.0,0.5459,0.00649,84.11402157164869
mh61,0.015158,0.373,0.102349,0.277,500000,5.5,0.7114,0.00846,84.08983451536643
goe587,0.029272,0.3,0.058007,0.4,500000,3.0,0.6281,0.00747,84.08299866131192
e818,0.027989,0.694,0.093707,0.331,500000,1.5,0.6247,0.00744,83.96505376344086
goe390,0.066806,0.402,0.203241,0.291,500000,3.0,1.0056,0.01198,83.9398998330551
cast102,0.015413,0.695,0.121813,0.454,500000,3.0,0.6115,0.00729,83.88203017832649
stcyr234,0.04873,0.592,0.161071,0.211,500000,0.0,0.8656,0.01032,83.87596899224808
rc10n1,0.014777,0.25,0.10012,0.376,500000,4.5,0.6246,0.00746,83.7265415549598
ag52,0.01768,0.41,0.083519,0.282,500000,4.0,0.6591,0.00788,83.64213197969544
mh23,0.012814,0.39,0.079913,0.375,500000,2.5,0.5323,0.00637,83.56357927786499
hq1585,0.014734,0.5,0.085601,0.35,500000,3.0,0.5388,0.00645,83.53488372093022
goe723,0.044233,0.497,0.115695,0.297,500000,2.0,0.6808,0.00815,83.53374233128835
sd7090,0.018718,0.387,0.099904,0.293,500000,5.0,0.7811,0.00937,83.36179295624333
rg14,0.015831,0.36,0.084753,0.31,500000,3.5,0.6102,0.00732,83.36065573770492
clarkyh,0.024035,0.303,0.119047,0.303,500000,3.5,0.7702,0.00924,83.35497835497836
s1223rtl,0.08475,0.528,0.135132,0.199,500000,6.0,1.7433,0.02092,83.33173996175908
goe614,0.060549,0.402,0.18786,0.291,500000,5.5,1.109,0.01331,83.32081141998496
ag53,0.018003,0.403,0.080781,0.281,500000,4.0,0.6579,0.0079,83.27848101265822
rc12b3,0.022086,0.343,0.119966,0.38,500000,5.0,0.8571,0.0103,83.2135922330097
mrc15,0.012695,0.423,0.124926,0.338,500000,5.5,0.8387,0.01009,83.1219028741328
ag54,0.018689,0.386,0.075339,0.262,500000,4.5,0.7092,0.00854,83.04449648711943
ag45c03,0.020291,0.305,0.069266,0.232,500000,6.0,0.7543,0.00909,82.98129812981297
naca2418,0.018233,0.401,0.180013,0.299,500000,6.5,1.0148,0.01223,82.97628781684382
goe491,0.028655,0.3,0.048504,0.2,500000,3.5,0.6717,0.00811,82.82367447595561
usa50,0.019301,0.4,0.070401,0.3,500000,3.0,0.6074,0.00734,82.75204359673025
mh60,0.018222,0.366,0.100851,0.269,500000,6.0,0.7952,0.00961,82.7471383975026
usa48,0.027573,0.4,0.149013,0.3,500000,6.0,0.9448,0.01142,82.73204903677758
usa33,0.046035,0.301,0.14198,0.301,500000,7.0,1.162,0.01405,82.70462633451957
fx75vg166,0.024001,0.403,0.16726,0.435,500000,7.0,0.998,0.01207,82.68434134217067
mh108,0.011227,0.221,0.119669,0.262,500000,8.0,0.9544,0.01156,82.56055363321799
goe512,0.05277,0.301,0.139267,0.201,500000,6.0,1.1286,0.01367,82.56035113386979
rg12,0.013855,0.358,0.092659,0.309,500000,4.5,0.6957,0.00843,82.52669039145907
goe116,0.040527,0.4,0.09323,0.398,500000,3.0,0.7721,0.00936,82.48931623931624
naca4421,0.03514,0.402,0.210383,0.302,500000,6.5,1.0946,0.01327,82.48681235870384
e327,0.026037,0.23,0.131211,0.324,500000,10.0,1.1226,0.01361,82.4834680382072
e625,0.028771,0.225,0.129999,0.3,500000,9.5,1.2768,0.0155,82.3741935483871
ag16,0.018848,0.469,0.071145,0.233,500000,4.0,0.6746,0.00819,82.36874236874237
goe12k,0.040157,0.6,0.111004,0.5,500000,5.0,0.9139,0.01112,82.18525179856115
rg1495,0.015211,0.36,0.095001,0.31,500000,4.0,0.6777,0.00825,82.14545454545454
stf86361,0.041363,0.721,0.146848,0.473,500000,3.0,0.9873,0.01202,82.13810316139767
ag17,0.02028,0.455,0.064885,0.221,500000,4.0,0.6838,0.00833,82.08883553421367
hq1512,0.014746,0.5,0.119591,0.35,500000,4.0,0.64,0.0078,82.05128205128206
mh80,0.030021,0.217,0.127049,0.22,500000,9.5,1.1888,0.01449,82.04278812974466
goe380,0.054769,0.3,0.065504,0.3,500000,2.5,0.7818,0.00953,82.03567681007345
cal4014l,0.018731,0.315,0.100007,0.249,500000,6.5,0.8094,0.00987,82.00607902735563
rg149,0.015235,0.36,0.090001,0.31,500000,3.5,0.6257,0.00763,82.00524246395807
oa212,0.02293,0.318,0.1201,0.318,500000,8.0,1.0249,0.0125,81.99199999999999
usa51,0.02482,0.3,0.093301,0.3,500000,4.0,0.7305,0.00892,81.89461883408072
ag44ct02r,0.019424,0.344,0.072902,0.246,500000,5.5,0.8023,0.0098,81.86734693877551
rg1410,0.015188,0.36,0.100001,0.31,500000,4.0,0.6884,0.00842,81.75771971496437
arad10,0.038573,0.35,0.100009,0.25,500000,6.0,1.1101,0.01358,81.74521354933727
naca652215,0.010458,0.5,0.149971,0.401,500000,5.0,0.7267,0.00889,81.74353205849269
du84132v,0.029607,0.453,0.136305,0.339,500000,6.0,1.0324,0.01263,81.74188440221694
ag18,0.021732,0.442,0.058674,0.207,500000,4.0,0.6931,0.00848,81.73349056603774
naca651212a06,0.014252,0.5,0.119953,0.401,500000,4.0,0.5892,0.00721,81.71983356449375
fx69h098,0.016904,0.225,0.098899,0.282,500000,7.5,0.9887,0.0121,81.7107438016529
raf15,0.024612,0.3,0.064912,0.15,500000,4.5,0.8145,0.00997,81.69508525576731
ag19,0.022814,0.428,0.054026,0.194,500000,4.0,0.6998,0.00857,81.65694282380397
usa41,0.044119,0.4,0.066,0.3,500000,6.5,1.1349,0.01392,81.53017241379311
mh22,0.018068,0.334,0.07198,0.27,500000,4.0,0.5935,0.00728,81.52472527472528
goe344,0.026373,0.399,0.072036,0.2,500000,6.0,0.9146,0.01122,81.5151515151515
n63212,0.010728,0.549,0.120013,0.349,500000,4.5,0.6732,0.00826,81.50121065375303
s102s,0.02072,0.686,0.149951,0.4,500000,4.0,0.7967,0.00978,81.46216768916155
m8,0.076125,0.4,0.117415,0.149,500000,8.0,1.3993,0.01718,81.44935972060534
falcon,0.016327,0.206,0.136779,0.306,500000,6.5,0.9238,0.01135,81.3920704845815
m9,0.068116,0.3,0.104095,0.151,500000,5.5,1.0996,0.01351,81.39156180606957
df102,0.022877,0.435,0.110025,0.291,500000,2.5,0.5985,0.00736,81.3179347826087
ag55,0.019881,0.363,0.065673,0.241,500000,4.5,0.7102,0.00874,81.25858123569795
e1212mod,0.032619,0.348,0.177177,0.202,500000,8.5,1.161,0.01429,81.24562631210637
hq1511,0.01464,0.5,0.110001,0.339,500000,4.5,0.7004,0.00863,81.15874855156432
goe735,0.040786,0.299,0.201018,0.299,500000,7.5,1.2501,0.01541,81.12264763140817
ag38,0.020653,0.355,0.070406,0.276,500000,3.0,0.6798,0.00838,81.1217183770883
s8052,0.015963,0.369,0.118948,0.333,500000,5.0,0.7452,0.0092,81.0
c141d,0.015302,0.5,0.107658,0.402,500000,3.0,0.626,0.00773,80.98318240620958
august160,0.050935,0.251,0.160383,0.251,500000,10.0,1.4582,0.01802,80.92119866814649
e335,0.02382,0.199,0.125934,0.305,500000,9.5,1.1906,0.01472,80.88315217391305
raf19,0.099167,0.4,0.105145,0.15,500000,6.0,1.3571,0.01679,80.8278737343657
fx60157,0.026581,0.75,0.156733,0.402,500000,2.5,0.7654,0.00947,80.82365364308342
mh45,0.017077,0.321,0.098526,0.269,500000,6.0,0.7822,0.00968,80.80578512396694
avistar,0.022845,0.379,0.145217,0.342,500000,4.5,0.7859,0.00973,80.77081192189105
fx082512,0.04154,0.629,0.118001,0.25,500000,0.5,0.6962,0.00862,80.76566125290024
goe15,0.07514,0.3,0.090003,0.298,500000,5.5,1.2114,0.015,80.76
as5048,0.012472,0.234,0.179915,0.383,500000,5.0,0.8324,0.01031,80.73714839961204
goe647,0.050522,0.402,0.163207,0.202,500000,5.0,1.0427,0.01292,80.70433436532508
fx78k150,0.04319,0.435,0.15108,0.435,500000,5.5,0.9472,0.01176,80.54421768707483
naca2408,0.019676,0.4,0.08005,0.299,500000,3.0,0.5722,0.00711,80.47819971870605
goe118,0.056856,0.4,0.086451,0.3,500000,1.0,0.7177,0.00892,80.45964125560538
ag45ct02r,0.01853,0.318,0.068961,0.235,500000,5.0,0.732,0.0091,80.43956043956044
goe766,0.012644,0.2,0.120096,0.25,500000,7.5,0.9611,0.01195,80.42677824267781
fx78k161,0.028453,0.371,0.16159,0.402,500000,7.0,0.8813,0.01096,80.41058394160584
rhodesg34,0.04479,0.395,0.140805,0.295,500000,7.0,1.2865,0.016,80.40625
mh62,0.016469,0.366,0.092978,0.269,500000,5.5,0.7316,0.0091,80.3956043956044
nlf0115,0.018091,0.308,0.149727,0.441,500000,4.5,0.7482,0.00931,80.36519871106337
s8065,0.011875,0.525,0.110001,0.378,500000,4.0,0.5758,0.00717,80.3068340306834
mh44,0.015411,0.369,0.096598,0.279,500000,5.0,0.7042,0.00877,80.29646522234893
sd8000,0.017316,0.456,0.08863,0.294,500000,3.5,0.607,0.00756,80.29100529100529
ls421mod,0.021565,0.298,0.209581,0.327,500000,5.5,1.151,0.01434,80.2649930264993
ag14,0.021039,0.405,0.053707,0.199,500000,4.0,0.6798,0.00847,80.25974025974025
e1233,0.043272,0.296,0.189292,0.298,500000,8.5,1.307,0.01629,80.23327194597913
e182,0.017015,0.375,0.084694,0.324,500000,4.0,0.5548,0.00692,80.17341040462428
rc08n1,0.015413,0.25,0.080164,0.375,500000,4.0,0.5484,0.00685,80.05839416058394
p51droot,0.012444,0.683,0.165152,0.389,500000,6.0,0.8292,0.01036,80.03861003861005
goe397,0.039104,0.4,0.051002,0.3,500000,5.0,0.8908,0.01113,80.03593890386344
goe601,0.024082,0.505,0.160682,0.306,500000,3.5,0.6526,0.00816,79.97549019607843
s8064,0.011896,0.544,0.12338,0.391,500000,4.5,0.6043,0.00756,79.93386243386243
eh1590,0.014902,0.259,0.08993,0.287,500000,5.5,0.7167,0.00897,79.89966555183946
s2050,0.012885,0.402,0.089309,0.299,500000,4.0,0.6497,0.00814,79.81572481572482
s102b,0.020045,0.686,0.149951,0.401,500000,4.0,0.8125,0.01018,79.81335952848723
goe765,0.01633,0.269,0.144004,0.3,500000,8.5,1.1611,0.01455,79.80068728522336
goe625,0.058659,0.4,0.200006,0.3,500000,6.5,1.2496,0.01566,79.79565772669221
ste87151,0.025491,0.78,0.139393,0.472,500000,4.0,0.8066,0.01011,79.78239366963403
ag13,0.019747,0.418,0.058349,0.21,500000,4.0,0.6706,0.00841,79.73840665873958
c141c,0.012887,0.5,0.109882,0.402,500000,3.0,0.5763,0.00723,79.70954356846474
isa961,0.044408,0.399,0.09284,0.202,500000,6.0,1.1836,0.01485,79.7037037037037
eh2070,0.019859,0.259,0.07,0.287,500000,5.0,0.6631,0.00834,79.50839328537171
v23010,0.016759,0.15,0.101798,0.3,500000,8.0,0.9991,0.01257,79.48289578361178
ag12,0.018488,0.428,0.062365,0.219,500000,4.0,0.6599,0.00831,79.41034897713598
hq109,0.00986,0.5,0.0898,0.35,500000,3.5,0.5384,0.00678,79.41002949852508
goe371,0.045031,0.399,0.069526,0.299,500000,1.5,0.6594,0.00831,79.35018050541517
s6062,0.016113,0.388,0.079478,0.313,500000,3.5,0.5607,0.00707,79.3069306930693
arad20,0.034649,0.249,0.200002,0.251,500000,8.5,1.3601,0.01715,79.30612244897961
ls417mod,0.021669,0.202,0.170007,0.302,500000,9.0,1.4208,0.01793,79.2414947016174
e186,0.012806,0.29,0.102746,0.31,500000,5.5,0.6756,0.00853,79.20281359906214
mh24,0.01316,0.373,0.090038,0.393,500000,3.0,0.6128,0.00774,79.17312661498708
giiif,0.012676,0.299,0.082642,0.449,500000,3.5,0.5391,0.00681,79.16299559471366
nlf414f,0.023901,0.513,0.141726,0.466,500000,5.0,0.8689,0.01098,79.13479052823315
as5045,0.010575,0.24,0.150004,0.374,500000,4.5,0.7691,0.00972,79.12551440329219
rg14a147,0.013632,0.344,0.069977,0.298,500000,3.0,0.5206,0.00658,79.11854103343464
k3,0.026228,0.746,0.173268,0.337,500000,1.5,0.7536,0.00953,79.07660020986359
goe648,0.036523,0.393,0.15183,0.293,500000,8.0,1.1856,0.01501,78.9873417721519
e542,0.019168,0.301,0.168846,0.413,500000,7.5,0.9556,0.0121,78.97520661157026
giiih,0.012544,0.299,0.083233,0.4,500000,3.5,0.5429,0.00688,78.90988372093024
e1213,0.019792,0.331,0.174075,0.221,500000,8.0,1.0746,0.01363,78.84079236977256
goe572,0.079688,0.301,0.186044,0.298,500000,3.0,1.0984,0.01394,78.7948350071736
giiig,0.012615,0.299,0.082883,0.449,500000,3.5,0.5403,0.00686,78.76093294460642
fx84w218,0.03227,0.435,0.21965,0.339,500000,6.5,0.959,0.01218,78.73563218390804
n64212,0.010601,0.5,0.119641,0.4,500000,4.0,0.618,0.00785,78.72611464968153
ag455ct02r,0.018347,0.319,0.064743,0.222,500000,5.0,0.7326,0.00931,78.68958109559613
goe448,0.103106,0.4,0.128963,0.3,500000,10.0,1.6526,0.02101,78.65778200856735
ag03,0.020084,0.327,0.062376,0.25,500000,5.0,0.7468,0.0095,78.61052631578947
hq108,0.009852,0.5,0.07972,0.35,500000,3.0,0.4826,0.00614,78.59934853420195
pt40,0.029264,0.416,0.115947,0.271,500000,7.0,1.0721,0.01366,78.48462664714495
dga1138,0.025602,0.399,0.069028,0.301,500000,2.5,0.6339,0.00808,78.45297029702971
vr8,0.012239,0.35,0.0815,0.35,500000,3.5,0.5439,0.00694,78.37175792507206
pmc19sm,0.02129,0.175,0.09194,0.342,500000,6.0,0.7443,0.0095,78.34736842105264
goe704,0.020795,0.398,0.1295,0.298,500000,8.0,1.0977,0.01402,78.29529243937232
arad13,0.034342,0.3,0.130008,0.25,500000,8.0,1.2626,0.01614,78.22800495662948
sd7003,0.014793,0.354,0.085111,0.244,500000,5.5,0.7854,0.01004,78.22709163346613
goe681,0.041994,0.403,0.168448,0.292,500000,3.5,0.8813,0.01128,78.12943262411348
c5c,0.014598,0.65,0.111035,0.4,500000,3.0,0.5567,0.00713,78.07854137447404
hq1010,0.009852,0.5,0.0996,0.35,500000,4.0,0.5943,0.00762,77.99212598425197
mh110,0.011397,0.158,0.100118,0.239,500000,8.0,0.9042,0.01161,77.88113695090439
mh25,0.014688,0.396,0.099834,0.396,500000,3.5,0.6923,0.00889,77.8740157480315
m5,0.020545,0.301,0.082097,0.301,500000,5.0,0.6617,0.0085,77.8470588235294
ag11,0.022861,0.291,0.058123,0.26,500000,5.0,0.7688,0.00989,77.7350859453994
v43012,0.030628,0.149,0.120371,0.319,500000,7.5,1.0947,0.01409,77.69339957416608
mh26,0.015184,0.397,0.109902,0.423,500000,3.0,0.6788,0.00874,77.66590389016018
e1214,0.020601,0.33,0.198485,0.239,500000,8.0,1.1036,0.01421,77.66361717100632
fx60177,0.02655,0.778,0.177227,0.371,500000,3.0,0.7852,0.01012,77.58893280632411
mh91,0.016796,0.149,0.149864,0.273,500000,9.5,1.1366,0.01465,77.58361774744027
supermarine371i,0.009198,0.5,0.13,0.4,500000,4.5,0.5956,0.00768,77.55208333333333
jx-gs-15,0.014657,0.4,0.075998,0.278,500000,3.5,0.573,0.00739,77.53721244925575
e473,-0.0,0.082,0.1619,0.212,500000,9.5,1.1115,0.01434,77.51046025104601
as5046,0.011389,0.205,0.160023,0.377,500000,4.5,0.7735,0.00998,77.50501002004009
e169,0.0,0.116,0.14404,0.265,500000,7.0,0.8206,0.01059,77.48819641170915
e541,0.016895,0.355,0.166434,0.462,500000,6.5,0.8828,0.0114,77.43859649122807
giiie,0.011567,0.301,0.087793,0.449,500000,3.5,0.5243,0.00678,77.33038348082596
n5h20,0.042376,0.399,0.199003,0.401,500000,8.0,1.3846,0.01793,77.22253206915784
goe10k,0.014169,0.6,0.0385,0.5,500000,1.5,0.3867,0.00501,77.18562874251498
glennmartin2,0.058541,0.302,0.13498,0.202,500000,6.0,1.187,0.01539,77.12800519818065
atr72sm,0.02855,0.214,0.145272,0.254,500000,8.5,1.1487,0.01492,76.99061662198392
naca23012,0.014608,0.165,0.12005,0.297,500000,9.0,1.1165,0.01453,76.84101858224363
goe428,0.051174,0.4,0.079007,0.3,500000,7.0,1.2222,0.01592,76.7713567839196
e226,0.009629,0.429,0.101878,0.286,500000,4.0,0.597,0.00778,76.73521850899743
ag04,0.017523,0.394,0.064235,0.225,500000,5.0,0.7334,0.00956,76.71548117154812
clarym18,0.034719,0.402,0.180018,0.295,500000,4.5,0.9272,0.01209,76.6914805624483
fx63158,0.036345,0.37,0.158144,0.34,500000,3.5,0.993,0.01295,76.67953667953668
jx-gs-10,0.01467,0.36,0.074098,0.264,500000,4.0,0.6009,0.00784,76.6454081632653
e479,-0.0,0.083,0.16568,0.257,500000,8.0,0.9377,0.01224,76.60947712418302
s1046,0.0,0.706,0.1699,0.308,500000,9.0,1.0152,0.01328,76.44578313253012
ah94w301,-0.013305,0.084,0.301037,0.308,500000,10.0,1.4039,0.01837,76.42351660315731
n5h15,0.029661,0.3,0.154205,0.4,500000,7.0,0.9659,0.01264,76.41613924050633
s4094,0.024536,0.353,0.099061,0.291,500000,6.5,1.0024,0.01312,76.40243902439025
usa31,0.090266,0.4,0.149012,0.201,500000,3.0,0.984,0.01288,76.3975155279503
naca63209,0.010787,0.5,0.090009,0.35,500000,3.5,0.5413,0.00709,76.34696755994358
b29root,0.017768,0.302,0.219949,0.302,500000,10.0,1.2229,0.01602,76.33583021223471
naca663218,0.010159,0.55,0.179965,0.451,500000,5.5,0.7518,0.00985,76.32487309644671
ag08,0.018027,0.395,0.058303,0.204,500000,4.5,0.6847,0.00898,76.24721603563474
hh02,0.020249,0.4,0.09572,0.3,500000,6.5,0.8173,0.01072,76.24067164179104
clarkys,0.02301,0.3,0.117,0.3,500000,7.5,1.015,0.01332,76.20120120120119
e326,0.021845,0.195,0.128773,0.334,500000,9.5,0.9948,0.01306,76.17151607963247
s3,0.016793,0.15,0.109997,0.3,500000,7.0,0.9061,0.0119,76.14285714285714
eiffel430,0.043845,0.402,0.097298,0.152,500000,7.0,1.222,0.01605,76.13707165109035
goe458,0.051511,0.4,0.072044,0.299,500000,0.0,0.5772,0.00759,76.04743083003953
ames01,0.013933,0.15,0.10275,0.35,500000,9.0,1.0811,0.01422,76.0267229254571
naca632a015,0.016262,0.146,0.149869,0.37,500000,8.0,1.0342,0.01361,75.98824393828068
mh92,0.016807,0.151,0.154895,0.274,500000,10.0,1.1801,0.01554,75.93951093951094
tempest3,0.010004,0.407,0.1,0.38,500000,3.5,0.6072,0.008,75.89999999999999
goe767,0.012162,0.2,0.119998,0.2,500000,7.5,0.938,0.01236,75.88996763754045
du8608418,0.011212,0.428,0.084544,0.369,500000,3.0,0.5125,0.00676,75.8136094674556
bacnlf,0.013761,0.742,0.100795,0.43,500000,2.5,0.5063,0.00668,75.7934131736527
c5d,0.014039,0.6,0.110545,0.4,500000,3.0,0.5391,0.00713,75.6100981767181
fx63145,0.039493,0.371,0.144716,0.308,500000,6.0,1.2396,0.01642,75.49330085261876
hq1012,0.009854,0.5,0.11958,0.35,500000,6.0,0.7933,0.01051,75.48049476688868
m4,0.021738,0.3,0.062794,0.3,500000,4.5,0.5975,0.00792,75.4419191919192
bte-fk,0.018899,0.491,0.121297,0.236,500000,6.5,0.9315,0.01235,75.4251012145749
goe679,0.043883,0.403,0.183035,0.29,500000,5.5,0.9818,0.01302,75.40706605222734
jx-gs-06,0.014655,0.326,0.070998,0.25,500000,5.0,0.6928,0.00919,75.38628944504896
marske3,0.022504,0.151,0.120572,0.251,500000,9.0,1.1616,0.01541,75.3796236210253
goe437,0.047343,0.4,0.070503,0.3,500000,6.0,1.0919,0.01449,75.35541752933058
e478,-5e-06,0.969,0.15696,0.259,500000,8.0,0.9317,0.01237,75.31932093775262
giiii,0.012695,0.25,0.08452,0.4,500000,3.0,0.5,0.00665,75.18796992481204
s1048,0.0,0.615,0.1397,0.27,500000,7.0,0.8273,0.01102,75.07259528130672
bacxxx,0.01333,0.15,0.113099,0.35,500000,7.0,0.9318,0.01243,74.96379726468221
goe435,0.043671,0.581,0.262245,0.276,500000,5.0,1.1386,0.01519,74.95720868992758
jx-gs-04,0.014865,0.304,0.069,0.232,500000,5.0,0.678,0.00905,74.9171270718232
oa209,0.015559,0.171,0.090092,0.293,500000,8.0,0.994,0.01328,74.84939759036145
s8066,0.009479,0.526,0.099999,0.377,500000,3.5,0.5019,0.00671,74.79880774962743
ag46ct02r,0.016942,0.33,0.060839,0.233,500000,4.5,0.663,0.00887,74.74633596392334
fx68h120,0.023102,0.339,0.11807,0.25,500000,7.0,0.9806,0.01313,74.68392993145468
e426,0.007257,0.418,0.108478,0.229,500000,8.0,0.9782,0.01311,74.61479786422578
oa213,0.033122,0.25,0.125675,0.325,500000,7.0,0.9968,0.01337,74.55497382198953
p51dtip,0.012901,0.463,0.114182,0.463,500000,4.0,0.5934,0.00796,74.54773869346734
naca651212,0.010653,0.5,0.119949,0.4,500000,3.5,0.5604,0.00752,74.52127659574468
ag46c03,0.017079,0.316,0.060236,0.232,500000,5.0,0.6129,0.00823,74.47144592952613
tsagi8,0.013109,0.3,0.0795,0.3,500000,3.5,0.5649,0.00759,74.42687747035572
rc510,0.021785,0.302,0.09962,0.401,500000,3.0,0.5268,0.00709,74.30183356840621
naca2421,0.017507,0.401,0.210022,0.299,500000,7.5,1.0601,0.01427,74.2887175893483
vr13,0.020036,0.2,0.094508,0.35,500000,9.0,1.1253,0.01515,74.27722772277227
rc10b3,0.016608,0.303,0.099731,0.377,500000,4.0,0.6666,0.00898,74.2316258351893
goe320,0.059174,0.3,0.123323,0.297,500000,3.5,0.9923,0.01337,74.21839940164547
ag09,0.018586,0.328,0.048634,0.174,500000,5.0,0.7249,0.00978,74.12065439672801
v43015,0.027765,0.151,0.150238,0.298,500000,7.0,1.0993,0.01484,74.07681940700807
giiij,0.013304,0.25,0.08486,0.35,500000,3.5,0.5489,0.00741,74.07557354925777
vr14,0.016867,0.2,0.079586,0.35,500000,7.5,0.9474,0.01279,74.07349491790463
ms313,0.017525,0.675,0.131386,0.376,500000,2.0,0.6191,0.00836,74.05502392344498
e428,0.006262,0.506,0.111729,0.227,500000,8.5,1.0134,0.01369,74.02483564645728
eh1090,0.009934,0.259,0.089911,0.287,500000,5.0,0.6426,0.00869,73.94706559263521
e908,0.027614,0.663,0.090074,0.443,500000,2.5,0.6174,0.00835,73.94011976047904
naca64209,0.010801,0.5,0.089811,0.4,500000,3.0,0.4928,0.00667,73.88305847076462
oaf128,0.010426,0.437,0.127857,0.232,500000,6.0,0.8475,0.01149,73.75979112271541
ncambre,0.013209,0.159,0.115215,0.312,500000,7.0,0.8957,0.01216,73.6595394736842
goe513,0.049679,0.397,0.166437,0.201,500000,6.0,1.1183,0.01519,73.62080315997368
m665,0.014728,0.3,0.078065,0.3,500000,3.5,0.577,0.00784,73.5969387755102
goe575,0.034115,0.398,0.133505,0.301,500000,6.5,1.1092,0.01508,73.55437665782493
m21,0.059375,0.3,0.119507,0.3,500000,4.0,0.849,0.01155,73.50649350649351
doa5,0.024918,0.761,0.162115,0.421,500000,3.0,0.6781,0.00923,73.46695557963163
naca1412,0.009626,0.4,0.120059,0.301,500000,4.5,0.6716,0.00915,73.39890710382514
goe627,0.036382,0.301,0.157508,0.299,500000,4.0,0.9284,0.01265,73.3913043478261
naca23015,0.013564,0.149,0.150085,0.299,500000,9.5,1.1629,0.01585,73.36908517350159
e485,0.011407,0.239,0.125252,0.328,500000,8.0,0.976,0.01331,73.32832456799399
e361,0.016483,0.28,0.12108,0.371,500000,5.0,0.6824,0.00931,73.29752953813104
